log_id,employee_id,base,crew_type,month,total_duty_hrs,monthly_hour_cap,utilization_pct,n_pairings_flown,rest_violations,max_consecutive_days,redye_pairing_pct,fatigue_risk_score,called_out
91607,10310,DFW,Captain,2024-05,72.7,100,72.7,11,0,4,1.6,35.0,False
91608,10310,DFW,Captain,2024-06,55.5,100,55.5,15,0,4,9.4,28.7,False
91609,10311,DFW,Flight Attendant,2024-01,60.7,90,67.4,11,0,6,2.2,36.8,False
91610,10311,DFW,Flight Attendant,2024-02,94.5,90,105.0,18,0,7,1.3,56.0,False
91611,10311,DFW,Flight Attendant,2024-03,47.8,90,53.1,10,0,6,21.4,32.2,False
91612,10311,DFW,Flight Attendant,2024-04,94.5,90,105.0,22,0,7,11.9,54.4,True
91613,10311,DFW,Flight Attendant,2024-05,64.2,90,71.3,16,0,7,21.6,42.8,False
91614,10311,DFW,Flight Attendant,2024-06,94.5,90,105.0,19,0,5,5.3,52.6,False
91615,10312,DFW,Flight Attendant,2024-01,68.3,90,75.9,11,0,6,4.6,43.3,False
91616,10312,DFW,Flight Attendant,2024-02,94.5,90,105.0,20,1,6,7.8,67.4,False
91617,10312,DFW,Flight Attendant,2024-03,94.5,90,105.0,19,2,5,12.3,74.9,True
91618,10312,DFW,Flight Attendant,2024-04,46.8,90,52.0,11,0,6,13.0,33.4,False
91619,10312,DFW,Flight Attendant,2024-05,92.8,90,103.1,17,2,4,22.3,84.7,False
91620,10312,DFW,Flight Attendant,2024-06,83.4,90,92.7,17,2,7,9.1,74.8,False
91621,10313,DFW,First Officer,2024-01,89.8,100,89.8,14,1,3,1.6,55.8,False
91622,10313,DFW,First Officer,2024-02,82.2,100,82.2,18,0,3,21.6,44.0,True
91623,10313,DFW,First Officer,2024-03,41.4,100,41.4,9,0,6,23.0,24.0,False
91624,10313,DFW,First Officer,2024-04,46.2,100,46.2,10,0,3,21.6,30.9,False
91625,10313,DFW,First Officer,2024-05,45.0,100,45.0,9,0,3,10.8,25.2,False
91626,10313,DFW,First Officer,2024-06,44.6,100,44.6,10,0,4,2.3,21.2,False
91627,10314,DFW,Flight Attendant,2024-01,77.1,90,85.7,17,1,5,12.6,59.1,False
91628,10314,DFW,Flight Attendant,2024-02,94.5,90,105.0,17,1,7,0.9,63.3,False
91629,10314,DFW,Flight Attendant,2024-03,77.8,90,86.4,14,1,7,13.8,59.2,True
91630,10314,DFW,Flight Attendant,2024-04,44.7,90,49.7,10,0,6,16.9,26.6,True
91631,10314,DFW,Flight Attendant,2024-05,94.5,90,105.0,17,0,4,5.3,54.6,False
91632,10314,DFW,Flight Attendant,2024-06,94.5,90,105.0,19,2,7,11.2,80.4,False
91633,10315,DFW,Flight Attendant,2024-01,94.5,90,105.0,20,0,4,4.0,53.7,False
91634,10315,DFW,Flight Attendant,2024-02,81.9,90,91.0,13,1,4,8.0,53.4,False
91635,10315,DFW,Flight Attendant,2024-03,87.6,90,97.3,21,1,5,19.8,62.8,False
91636,10315,DFW,Flight Attendant,2024-04,51.4,90,57.1,12,0,6,13.1,29.3,True
91637,10315,DFW,Flight Attendant,2024-05,94.5,90,105.0,21,2,7,24.6,80.7,False
91638,10315,DFW,Flight Attendant,2024-06,52.7,90,58.6,10,0,6,9.9,29.6,False
91639,10316,DFW,Senior FA,2024-01,94.5,90,105.0,21,2,7,12.0,82.0,False
91640,10316,DFW,Senior FA,2024-02,65.5,90,72.8,14,0,4,4.4,35.5,False
91641,10316,DFW,Senior FA,2024-03,94.5,90,105.0,22,1,4,7.3,71.2,False
91642,10316,DFW,Senior FA,2024-04,94.5,90,105.0,19,2,4,15.7,86.0,False
91643,10316,DFW,Senior FA,2024-05,85.1,90,94.6,22,2,7,9.4,77.1,True
91644,10316,DFW,Senior FA,2024-06,94.5,90,105.0,20,1,6,23.8,67.9,False
91645,10317,DFW,Flight Attendant,2024-01,47.0,90,52.2,12,0,5,4.1,29.4,False
91646,10317,DFW,Flight Attendant,2024-02,94.5,90,105.0,23,1,5,21.2,67.9,False
91647,10317,DFW,Flight Attendant,2024-03,94.5,90,105.0,20,1,4,16.5,68.3,False
91648,10317,DFW,Flight Attendant,2024-04,82.5,90,91.7,12,0,4,22.1,51.1,False
91649,10317,DFW,Flight Attendant,2024-05,94.5,90,105.0,16,1,7,0.6,69.3,False
91650,10317,DFW,Flight Attendant,2024-06,94.5,90,105.0,20,2,6,8.6,81.8,False
91651,10318,DFW,Flight Attendant,2024-01,66.3,90,73.7,11,0,5,25.0,44.7,False
91652,10318,DFW,Flight Attendant,2024-02,50.0,90,55.6,13,0,4,7.6,30.8,False
91653,10318,DFW,Flight Attendant,2024-03,83.8,90,93.1,23,1,7,16.9,66.8,False
91654,10318,DFW,Flight Attendant,2024-04,91.7,90,101.9,17,0,7,8.6,53.8,False
91655,10318,DFW,Flight Attendant,2024-05,94.5,90,105.0,23,1,7,1.7,63.9,False
91656,10318,DFW,Flight Attendant,2024-06,68.4,90,76.0,12,0,5,10.8,42.8,False
91657,10319,DFW,Captain,2024-01,77.8,100,77.8,17,0,3,1.0,41.0,False
91658,10319,DFW,Captain,2024-02,105.0,100,105.0,19,1,6,14.8,66.2,False
91659,10319,DFW,Captain,2024-03,59.6,100,59.6,12,0,5,6.0,28.4,False
91660,10319,DFW,Captain,2024-04,43.6,100,43.6,8,0,5,9.0,26.5,False
91661,10319,DFW,Captain,2024-05,69.1,100,69.1,18,0,6,14.5,35.8,False
91662,10319,DFW,Captain,2024-06,75.9,100,75.9,12,0,3,15.5,40.8,False
91663,10320,DFW,First Officer,2024-01,53.0,100,53.0,9,0,3,24.6,35.8,False
91664,10320,DFW,First Officer,2024-02,67.5,100,67.5,14,0,6,5.9,34.7,True
91665,10320,DFW,First Officer,2024-03,105.0,100,105.0,18,0,3,13.5,59.2,False
91666,10320,DFW,First Officer,2024-04,105.0,100,105.0,18,1,6,19.6,72.0,False
91667,10320,DFW,First Officer,2024-05,99.3,100,99.3,17,2,4,0.7,71.6,False
91668,10320,DFW,First Officer,2024-06,42.0,100,42.0,8,0,5,10.6,24.6,False
91669,10321,DFW,Flight Attendant,2024-01,94.5,90,105.0,21,0,4,13.4,45.4,False
91670,10321,DFW,Flight Attendant,2024-02,69.8,90,77.6,16,0,6,13.4,46.5,False
91671,10321,DFW,Flight Attendant,2024-03,52.2,90,58.0,11,0,7,24.0,37.2,True
91672,10321,DFW,Flight Attendant,2024-04,94.5,90,105.0,23,2,6,19.9,83.9,False
91673,10321,DFW,Flight Attendant,2024-05,69.3,90,77.0,13,0,6,14.6,39.6,False
91674,10321,DFW,Flight Attendant,2024-06,94.5,90,105.0,21,2,5,8.0,78.3,True
91675,10322,DFW,Flight Attendant,2024-01,47.9,90,53.2,13,0,5,4.7,24.1,False
91676,10322,DFW,Flight Attendant,2024-02,63.8,90,70.9,10,0,4,24.3,40.3,False
91677,10322,DFW,Flight Attendant,2024-03,83.6,90,92.9,21,0,5,17.6,49.7,False
91678,10322,DFW,Flight Attendant,2024-04,94.5,90,105.0,20,1,7,7.5,67.8,False
91679,10322,DFW,Flight Attendant,2024-05,94.5,90,105.0,22,2,4,12.0,79.8,False
91680,10322,DFW,Flight Attendant,2024-06,94.5,90,105.0,23,0,6,11.2,57.9,False
91681,10323,DFW,Flight Attendant,2024-01,82.4,90,91.6,23,2,5,5.5,69.5,False
91682,10323,DFW,Flight Attendant,2024-02,76.6,90,85.1,13,2,7,23.7,70.7,False
91683,10323,DFW,Flight Attendant,2024-03,52.0,90,57.8,12,0,5,6.4,31.9,False
91684,10323,DFW,Flight Attendant,2024-04,94.5,90,105.0,14,0,6,8.1,59.3,False
91685,10323,DFW,Flight Attendant,2024-05,76.0,90,84.4,13,0,5,13.1,47.9,False
91686,10323,DFW,Flight Attendant,2024-06,94.5,90,105.0,19,0,5,22.5,58.9,False
91687,10324,DFW,Senior FA,2024-01,94.5,90,105.0,22,1,7,23.6,70.7,False
91688,10324,DFW,Senior FA,2024-02,94.5,90,105.0,19,0,5,7.5,54.2,False
91689,10324,DFW,Senior FA,2024-03,94.5,90,105.0,18,0,6,16.1,54.2,True
91690,10324,DFW,Senior FA,2024-04,91.6,90,101.8,15,1,4,0.3,55.8,False
91691,10324,DFW,Senior FA,2024-05,60.9,90,67.7,15,0,7,7.4,35.1,False
91692,10324,DFW,Senior FA,2024-06,56.8,90,63.1,11,0,4,16.9,35.3,False
91693,10325,DFW,Senior FA,2024-01,53.6,90,59.6,12,0,6,12.1,31.1,False
91694,10325,DFW,Senior FA,2024-02,49.6,90,55.1,10,0,7,14.2,32.4,True
91695,10325,DFW,Senior FA,2024-03,94.5,90,105.0,19,2,6,22.4,87.7,False
91696,10325,DFW,Senior FA,2024-04,94.5,90,105.0,23,2,5,10.1,81.7,False
91697,10325,DFW,Senior FA,2024-05,88.1,90,97.9,18,2,4,19.3,78.0,False
91698,10325,DFW,Senior FA,2024-06,88.6,90,98.4,23,1,6,20.2,64.7,False
91699,10326,DFW,Flight Attendant,2024-01,94.5,90,105.0,22,1,4,0.8,60.5,False
91700,10326,DFW,Flight Attendant,2024-02,94.5,90,105.0,18,2,5,14.0,84.6,True
91701,10326,DFW,Flight Attendant,2024-03,90.3,90,100.3,13,2,6,11.8,79.7,True
91702,10326,DFW,Flight Attendant,2024-04,54.2,90,60.2,10,0,7,8.1,36.5,False
91703,10326,DFW,Flight Attendant,2024-05,50.5,90,56.1,11,0,7,12.2,30.9,False
91704,10326,DFW,Flight Attendant,2024-06,94.5,90,105.0,17,1,5,0.7,66.7,False
91705,10327,DFW,Flight Attendant,2024-01,58.3,90,64.8,10,0,4,0.3,36.1,False
91706,10327,DFW,Flight Attendant,2024-02,86.6,90,96.2,18,0,6,10.0,48.3,False
91707,10327,DFW,Flight Attendant,2024-03,94.5,90,105.0,22,2,5,18.5,81.9,True
91708,10327,DFW,Flight Attendant,2024-04,39.5,90,43.9,11,0,4,4.5,21.4,True
91709,10327,DFW,Flight Attendant,2024-05,94.5,90,105.0,19,2,6,20.3,86.2,False
91710,10327,DFW,Flight Attendant,2024-06,88.9,90,98.8,18,1,4,15.7,67.1,True
91711,10328,DFW,Flight Attendant,2024-01,50.9,90,56.6,13,0,5,24.1,27.9,False
91712,10328,DFW,Flight Attendant,2024-02,94.5,90,105.0,20,2,6,11.2,77.4,True
91713,10328,DFW,Flight Attendant,2024-03,94.5,90,105.0,23,2,4,21.9,83.8,False
91714,10328,DFW,Flight Attendant,2024-04,71.8,90,79.8,13,0,7,20.4,51.2,False
91715,10328,DFW,Flight Attendant,2024-05,69.4,90,77.1,12,0,5,21.9,42.3,False
91716,10328,DFW,Flight Attendant,2024-06,76.8,90,85.3,19,0,5,5.6,45.7,False
91717,10330,DFW,Senior FA,2024-01,54.8,90,60.9,14,0,6,11.6,34.6,False
91718,10330,DFW,Senior FA,2024-02,94.5,90,105.0,23,2,5,21.3,82.7,False
91719,10330,DFW,Senior FA,2024-03,74.1,90,82.3,15,0,5,13.8,45.5,True
91720,10330,DFW,Senior FA,2024-04,94.5,90,105.0,18,2,5,19.1,78.4,True
91721,10330,DFW,Senior FA,2024-05,68.8,90,76.4,10,0,5,12.3,43.6,False
91722,10330,DFW,Senior FA,2024-06,87.7,90,97.4,21,1,7,13.8,62.9,False
91723,10331,DFW,Senior FA,2024-01,66.0,90,73.3,16,0,5,14.1,39.8,False
91724,10331,DFW,Senior FA,2024-02,56.5,90,62.8,13,0,6,5.2,35.6,False
91725,10331,DFW,Senior FA,2024-03,94.5,90,105.0,22,0,6,20.1,56.5,False
91726,10331,DFW,Senior FA,2024-04,75.0,90,83.3,13,0,4,16.3,49.1,True
91727,10331,DFW,Senior FA,2024-05,94.5,90,105.0,15,0,6,17.1,58.9,False
91728,10331,DFW,Senior FA,2024-06,94.5,90,105.0,18,2,7,2.1,79.1,False
91729,10332,DFW,Flight Attendant,2024-01,61.4,90,68.2,12,0,6,10.9,35.3,True
91730,10332,DFW,Flight Attendant,2024-02,80.6,90,89.6,23,1,6,23.3,64.0,False
91731,10332,DFW,Flight Attendant,2024-03,42.9,90,47.7,12,0,6,7.4,25.7,False
91732,10332,DFW,Flight Attendant,2024-04,66.0,90,73.3,10,0,7,3.3,41.8,False
91733,10332,DFW,Flight Attendant,2024-05,46.6,90,51.8,13,0,4,21.3,34.5,True
91734,10332,DFW,Flight Attendant,2024-06,94.5,90,105.0,20,0,6,24.3,60.4,False
91735,10334,DFW,Flight Attendant,2024-01,94.5,90,105.0,23,0,5,9.4,60.4,False
91736,10334,DFW,Flight Attendant,2024-02,94.5,90,105.0,20,1,4,7.7,61.8,True
91737,10334,DFW,Flight Attendant,2024-03,94.5,90,105.0,23,0,4,16.7,57.3,False
91738,10334,DFW,Flight Attendant,2024-04,51.7,90,57.4,14,0,7,12.5,32.0,False
91739,10334,DFW,Flight Attendant,2024-05,94.5,90,105.0,16,0,6,0.8,54.0,False
91740,10334,DFW,Flight Attendant,2024-06,67.4,90,74.9,15,0,7,15.3,43.9,False
91741,10335,DFW,Flight Attendant,2024-01,94.5,90,105.0,18,2,7,16.8,81.0,False
91742,10335,DFW,Flight Attendant,2024-02,94.5,90,105.0,19,0,6,18.0,59.4,True
91743,10335,DFW,Flight Attendant,2024-03,68.9,90,76.6,16,0,7,16.6,42.7,False
91744,10335,DFW,Flight Attendant,2024-04,82.1,90,91.2,15,0,6,22.0,50.2,False
91745,10335,DFW,Flight Attendant,2024-05,72.8,90,80.9,20,0,4,10.7,39.4,False
91746,10335,DFW,Flight Attendant,2024-06,94.5,90,105.0,21,0,6,10.5,53.3,False
91747,10336,DFW,Flight Attendant,2024-01,47.2,90,52.4,13,0,4,9.0,20.8,False
91748,10336,DFW,Flight Attendant,2024-02,94.5,90,105.0,19,0,4,20.9,52.8,False
91749,10336,DFW,Flight Attendant,2024-03,92.7,90,103.0,14,2,6,19.3,84.0,False
91750,10336,DFW,Flight Attendant,2024-04,94.5,90,105.0,20,1,6,9.5,64.5,False
91751,10336,DFW,Flight Attendant,2024-05,53.8,90,59.8,12,0,5,20.8,33.6,False
91752,10336,DFW,Flight Attendant,2024-06,65.8,90,73.1,16,0,5,13.6,40.5,False
91753,10337,DFW,Senior FA,2024-01,94.5,90,105.0,22,2,4,9.5,77.4,False
91754,10337,DFW,Senior FA,2024-02,78.8,90,87.6,16,0,7,21.2,47.2,True
91755,10337,DFW,Senior FA,2024-03,69.4,90,77.1,11,0,5,20.7,46.2,False
91756,10337,DFW,Senior FA,2024-04,87.5,90,97.2,22,1,7,17.2,69.1,False
91757,10337,DFW,Senior FA,2024-05,94.5,90,105.0,16,1,6,16.8,67.0,False
91758,10337,DFW,Senior FA,2024-06,94.5,90,105.0,20,1,5,19.0,69.5,False
91759,10338,DFW,Flight Attendant,2024-01,65.4,90,72.7,11,0,7,17.5,40.7,False
91760,10338,DFW,Flight Attendant,2024-02,85.6,90,95.1,22,2,4,8.8,75.8,False
91761,10338,DFW,Flight Attendant,2024-03,94.5,90,105.0,18,0,7,16.1,54.0,False
91762,10338,DFW,Flight Attendant,2024-04,35.8,90,39.8,10,0,7,14.5,22.7,False
91763,10338,DFW,Flight Attendant,2024-05,94.5,90,105.0,23,2,6,23.2,79.5,True
91764,10338,DFW,Flight Attendant,2024-06,74.8,90,83.1,12,0,4,19.6,46.7,False
91765,10341,DFW,Senior FA,2024-01,94.5,90,105.0,22,0,7,7.3,53.5,False
91766,10341,DFW,Senior FA,2024-02,69.9,90,77.7,13,0,5,3.0,40.9,False
91767,10341,DFW,Senior FA,2024-03,94.5,90,105.0,21,0,4,24.0,57.4,False
91768,10341,DFW,Senior FA,2024-04,72.7,90,80.8,20,0,5,7.8,40.5,False
91769,10341,DFW,Senior FA,2024-05,86.2,90,95.8,15,1,7,18.3,63.9,False
91770,10341,DFW,Senior FA,2024-06,75.9,90,84.3,20,0,5,1.6,40.9,False
91771,10342,DFW,Captain,2024-01,105.0,100,105.0,17,2,3,17.8,80.6,False
91772,10342,DFW,Captain,2024-02,93.2,100,93.2,16,2,5,6.2,74.5,False
91773,10342,DFW,Captain,2024-03,67.8,100,67.8,11,0,3,22.8,39.2,False
91774,10342,DFW,Captain,2024-04,59.7,100,59.7,11,0,3,4.9,27.9,False
91775,10342,DFW,Captain,2024-05,86.3,100,86.3,17,0,4,19.6,46.7,True
91776,10342,DFW,Captain,2024-06,95.2,100,95.2,18,2,6,21.9,80.2,False
91777,10343,DFW,First Officer,2024-01,85.6,100,85.6,19,1,4,24.2,59.1,False
91778,10343,DFW,First Officer,2024-02,73.5,100,73.5,11,0,5,7.9,44.3,False
91779,10343,DFW,First Officer,2024-03,36.5,100,36.5,8,0,5,6.4,26.2,True
91780,10343,DFW,First Officer,2024-04,87.4,100,87.4,16,2,6,0.1,71.2,False
91781,10343,DFW,First Officer,2024-05,105.0,100,105.0,18,0,5,23.8,54.7,False
91782,10343,DFW,First Officer,2024-06,70.4,100,70.4,17,0,3,19.6,35.7,False
91783,10344,DFW,Senior FA,2024-01,86.3,90,95.9,21,1,4,22.8,67.1,False
91784,10344,DFW,Senior FA,2024-02,67.7,90,75.2,19,0,6,1.9,38.3,False
91785,10344,DFW,Senior FA,2024-03,94.5,90,105.0,21,0,7,4.3,54.8,True
91786,10344,DFW,Senior FA,2024-04,94.5,90,105.0,15,2,7,4.5,79.4,False
91787,10344,DFW,Senior FA,2024-05,85.9,90,95.4,15,2,7,20.5,76.5,False
91788,10344,DFW,Senior FA,2024-06,94.5,90,105.0,20,2,5,2.5,78.4,False
91789,10345,DFW,Flight Attendant,2024-01,66.6,90,74.0,13,0,6,5.8,39.0,False
91790,10345,DFW,Flight Attendant,2024-02,65.5,90,72.8,11,0,4,19.4,38.0,False
91791,10345,DFW,Flight Attendant,2024-03,60.4,90,67.1,10,0,5,0.5,34.4,False
91792,10345,DFW,Flight Attendant,2024-04,68.4,90,76.0,11,0,5,1.6,41.1,False
91793,10345,DFW,Flight Attendant,2024-05,60.2,90,66.9,12,0,7,13.0,33.6,False
91794,10345,DFW,Flight Attendant,2024-06,86.7,90,96.3,22,1,6,13.7,65.7,False
91795,10346,DFW,Senior FA,2024-01,66.2,90,73.6,18,0,7,1.7,37.9,False
91796,10346,DFW,Senior FA,2024-02,64.6,90,71.8,17,0,7,9.6,34.3,False
91797,10346,DFW,Senior FA,2024-03,85.2,90,94.7,19,1,5,22.8,63.5,True
91798,10346,DFW,Senior FA,2024-04,94.5,90,105.0,14,0,6,0.8,53.4,True
91799,10346,DFW,Senior FA,2024-05,94.5,90,105.0,22,1,7,9.4,65.5,False
91800,10346,DFW,Senior FA,2024-06,75.3,90,83.7,11,0,5,23.8,48.7,True
91801,10347,DFW,Flight Attendant,2024-01,56.6,90,62.9,12,0,6,6.6,33.9,False
91802,10347,DFW,Flight Attendant,2024-02,81.7,90,90.8,15,2,7,1.8,71.8,False
91803,10347,DFW,Flight Attendant,2024-03,94.5,90,105.0,23,0,7,7.7,61.3,False
91804,10347,DFW,Flight Attendant,2024-04,94.5,90,105.0,22,0,5,1.1,45.4,False
91805,10347,DFW,Flight Attendant,2024-05,94.5,90,105.0,23,1,7,18.7,68.8,False
91806,10347,DFW,Flight Attendant,2024-06,94.5,90,105.0,15,2,6,20.7,83.8,False
91807,10348,DFW,Senior FA,2024-01,94.5,90,105.0,23,0,7,23.6,59.1,False
91808,10348,DFW,Senior FA,2024-02,94.5,90,105.0,19,0,7,2.3,48.4,True
91809,10348,DFW,Senior FA,2024-03,84.9,90,94.3,19,0,7,22.6,54.6,False
91810,10348,DFW,Senior FA,2024-04,72.0,90,80.0,12,0,4,18.2,49.8,False
91811,10348,DFW,Senior FA,2024-05,82.1,90,91.2,12,0,7,4.7,42.5,False
91812,10348,DFW,Senior FA,2024-06,48.1,90,53.4,10,0,7,23.6,33.1,False
91813,10349,DFW,Senior FA,2024-01,85.9,90,95.4,15,2,6,7.1,74.8,False
91814,10349,DFW,Senior FA,2024-02,81.4,90,90.4,12,0,5,12.5,49.2,False
91815,10349,DFW,Senior FA,2024-03,78.8,90,87.6,21,2,4,8.9,68.2,False
91816,10349,DFW,Senior FA,2024-04,77.3,90,85.9,17,1,4,2.5,56.3,False
91817,10349,DFW,Senior FA,2024-05,47.1,90,52.3,10,0,6,8.7,27.0,False
91818,10349,DFW,Senior FA,2024-06,63.2,90,70.2,16,0,6,2.1,38.4,True
91819,10350,DFW,Flight Attendant,2024-01,82.2,90,91.3,16,1,5,18.0,55.4,False
91820,10350,DFW,Flight Attendant,2024-02,94.5,90,105.0,22,2,7,22.9,75.4,False
91821,10350,DFW,Flight Attendant,2024-03,91.8,90,102.0,18,1,7,23.7,71.4,False
91822,10350,DFW,Flight Attendant,2024-04,80.4,90,89.3,20,2,6,19.8,72.1,False
91823,10350,DFW,Flight Attendant,2024-05,74.2,90,82.4,17,0,7,7.5,44.2,False
91824,10350,DFW,Flight Attendant,2024-06,66.3,90,73.7,13,0,4,9.9,34.3,False
91825,10352,LAX,Captain,2024-01,49.3,100,49.3,13,0,4,18.3,31.3,False
91826,10352,LAX,Captain,2024-02,40.5,100,40.5,8,0,6,13.7,19.8,False
91827,10352,LAX,Captain,2024-03,78.1,100,78.1,18,0,4,21.2,41.9,False
91828,10352,LAX,Captain,2024-04,55.4,100,55.4,9,0,5,10.3,34.0,True
91829,10352,LAX,Captain,2024-05,37.0,100,37.0,10,0,4,2.2,24.6,False
91830,10352,LAX,Captain,2024-06,38.9,100,38.9,8,0,3,20.9,24.1,False
91831,10353,LAX,First Officer,2024-01,39.1,100,39.1,11,0,3,7.4,20.1,False
91832,10353,LAX,First Officer,2024-02,63.7,100,63.7,16,0,5,0.7,33.0,False
91833,10353,LAX,First Officer,2024-03,86.1,100,86.1,15,1,3,14.6,59.7,False
91834,10353,LAX,First Officer,2024-04,71.9,100,71.9,13,0,5,4.9,40.7,False
91835,10353,LAX,First Officer,2024-05,82.7,100,82.7,19,0,4,11.6,40.4,False
91836,10353,LAX,First Officer,2024-06,62.9,100,62.9,17,0,3,21.9,34.4,False
91837,10354,LAX,Senior FA,2024-01,70.2,90,78.0,14,0,4,24.8,47.5,False
91838,10354,LAX,Senior FA,2024-02,39.1,90,43.4,11,0,5,13.6,24.3,False
91839,10354,LAX,Senior FA,2024-03,71.3,90,79.2,11,0,4,8.6,46.4,False
91840,10354,LAX,Senior FA,2024-04,94.5,90,105.0,20,1,4,2.5,73.3,False
91841,10354,LAX,Senior FA,2024-05,78.4,90,87.1,21,1,6,7.1,57.8,False
91842,10354,LAX,Senior FA,2024-06,94.5,90,105.0,18,2,5,17.9,83.8,False
91843,10356,LAX,First Officer,2024-01,64.8,100,64.8,17,0,6,9.1,35.6,False
91844,10356,LAX,First Officer,2024-02,38.5,100,38.5,9,0,4,22.1,22.0,False
91845,10356,LAX,First Officer,2024-03,35.6,100,35.6,8,0,5,23.7,26.7,False
91846,10356,LAX,First Officer,2024-04,103.5,100,103.5,19,1,6,15.8,68.8,False
91847,10356,LAX,First Officer,2024-05,67.4,100,67.4,18,0,6,22.5,38.9,False
91848,10356,LAX,First Officer,2024-06,104.6,100,104.6,19,1,4,16.6,68.2,False
91849,10357,LAX,Captain,2024-01,90.3,100,90.3,15,2,4,18.7,74.8,False
91850,10357,LAX,Captain,2024-02,70.7,100,70.7,15,0,6,12.2,38.2,False
91851,10357,LAX,Captain,2024-03,75.6,100,75.6,18,0,6,8.5,41.5,False
91852,10357,LAX,Captain,2024-04,41.2,100,41.2,11,0,3,7.3,26.8,False
91853,10357,LAX,Captain,2024-05,60.9,100,60.9,11,0,6,8.4,32.8,False
91854,10357,LAX,Captain,2024-06,46.2,100,46.2,10,0,4,22.2,31.1,False
91855,10358,LAX,Flight Attendant,2024-01,47.4,90,52.7,13,0,4,17.7,28.4,False
91856,10358,LAX,Flight Attendant,2024-02,54.9,90,61.0,15,0,5,8.9,32.0,False
91857,10358,LAX,Flight Attendant,2024-03,79.7,90,88.6,21,1,7,10.2,61.9,False
91858,10358,LAX,Flight Attendant,2024-04,73.8,90,82.0,14,0,6,23.0,47.6,False
91859,10358,LAX,Flight Attendant,2024-05,94.5,90,105.0,23,1,6,4.5,65.6,False
91860,10358,LAX,Flight Attendant,2024-06,60.3,90,67.0,10,0,6,12.3,39.5,False
91861,10360,LAX,Flight Attendant,2024-01,64.8,90,72.0,15,0,4,23.4,38.0,False
91862,10360,LAX,Flight Attendant,2024-02,94.5,90,105.0,23,0,7,6.6,53.2,True
91863,10360,LAX,Flight Attendant,2024-03,94.5,90,105.0,19,1,6,14.9,65.6,False
91864,10360,LAX,Flight Attendant,2024-04,83.5,90,92.8,14,1,7,21.5,65.7,True
91865,10360,LAX,Flight Attendant,2024-05,65.1,90,72.3,15,0,4,24.9,36.5,False
91866,10360,LAX,Flight Attendant,2024-06,94.5,90,105.0,22,1,6,1.4,65.4,False
91867,10361,LAX,First Officer,2024-01,61.4,100,61.4,12,0,3,6.7,35.6,False
91868,10361,LAX,First Officer,2024-02,99.6,100,99.6,16,1,4,24.2,70.5,False
91869,10361,LAX,First Officer,2024-03,54.3,100,54.3,8,0,6,1.9,25.8,True
91870,10361,LAX,First Officer,2024-04,105.0,100,105.0,16,0,4,11.9,54.6,True
91871,10361,LAX,First Officer,2024-05,92.3,100,92.3,14,2,3,18.0,70.3,False
91872,10361,LAX,First Officer,2024-06,63.7,100,63.7,11,0,3,5.4,38.8,True
91873,10362,LAX,Flight Attendant,2024-01,93.1,90,103.4,21,2,6,17.8,77.5,False
91874,10362,LAX,Flight Attendant,2024-02,64.0,90,71.1,17,0,6,0.3,27.7,False
91875,10362,LAX,Flight Attendant,2024-03,73.6,90,81.8,12,0,6,24.9,46.1,False
91876,10362,LAX,Flight Attendant,2024-04,82.9,90,92.1,14,2,7,16.3,70.4,False
91877,10362,LAX,Flight Attendant,2024-05,81.3,90,90.3,12,0,7,9.9,45.7,True
91878,10362,LAX,Flight Attendant,2024-06,94.5,90,105.0,19,2,6,4.6,78.0,True
91879,10363,LAX,Captain,2024-01,57.5,100,57.5,13,0,5,21.3,27.2,False
91880,10363,LAX,Captain,2024-02,68.9,100,68.9,14,0,5,5.2,31.4,False
91881,10363,LAX,Captain,2024-03,46.4,100,46.4,8,0,5,2.8,24.7,False
91882,10363,LAX,Captain,2024-04,48.0,100,48.0,9,0,4,8.9,26.6,False
91883,10363,LAX,Captain,2024-05,49.8,100,49.8,9,0,4,10.6,24.9,False
91884,10363,LAX,Captain,2024-06,51.5,100,51.5,10,0,5,10.3,26.7,False
91885,10364,LAX,Senior FA,2024-01,48.1,90,53.4,13,0,4,1.3,23.7,True
91886,10364,LAX,Senior FA,2024-02,83.8,90,93.1,14,1,7,21.6,62.5,True
91887,10364,LAX,Senior FA,2024-03,94.5,90,105.0,21,0,5,17.2,59.6,False
91888,10364,LAX,Senior FA,2024-04,94.5,90,105.0,22,0,4,20.9,59.3,False
91889,10364,LAX,Senior FA,2024-05,50.9,90,56.6,13,0,6,5.5,30.6,False
91890,10364,LAX,Senior FA,2024-06,94.5,90,105.0,22,0,4,3.7,48.6,False
91891,10365,LAX,Flight Attendant,2024-01,81.5,90,90.6,15,1,5,23.6,61.5,False
91892,10365,LAX,Flight Attendant,2024-02,50.4,90,56.0,12,0,5,18.5,33.0,False
91893,10365,LAX,Flight Attendant,2024-03,94.5,90,105.0,22,0,7,14.9,55.8,False
91894,10365,LAX,Flight Attendant,2024-04,73.3,90,81.4,20,0,5,1.4,40.6,False
91895,10365,LAX,Flight Attendant,2024-05,94.5,90,105.0,21,2,4,6.2,76.4,False
91896,10365,LAX,Flight Attendant,2024-06,88.6,90,98.4,17,2,4,24.6,85.0,False
91897,10367,LAX,Flight Attendant,2024-01,86.6,90,96.2,15,0,6,10.5,55.8,False
