pairing_id,departure_date,departure_time,arrival_time,origin,destination,aircraft_type,flight_duration_hrs,pairing_type,pilots_required,fas_required,assigned_pilot_id,assigned_fa_id,is_deadhead,base
51646,2024-04-09,2024-04-09 21:00,2024-04-09 22:45,ORD,STL,A321,1.76,Overnight,2,3,10087,10097,False,ORD
51647,2024-04-18,2024-04-18 08:00,2024-04-18 10:40,ORD,PIT,B737,2.67,Overnight,2,2,10112,10060,False,ORD
51648,2024-04-06,2024-04-06 12:15,2024-04-06 13:55,ATL,CHS,B757,1.67,Red-eye,2,3,10217,10185,True,ATL
51649,2024-03-12,2024-03-12 22:15,2024-03-13 01:27,ORD,CLE,B757,3.21,Multi-day,2,3,10098,10037,False,ORD
51650,2024-06-08,2024-06-08 13:30,2024-06-08 17:14,ORD,MSP,B767,3.74,Multi-day,2,4,10068,10063,False,ORD
51651,2024-06-30,2024-06-30 11:45,2024-06-30 13:51,JFK,BWI,B737,2.1,Turn,2,2,10490,10459,True,JFK
51652,2024-05-30,2024-05-30 19:00,2024-05-30 21:55,ORD,STL,A320,2.93,Multi-day,2,2,10108,10021,False,ORD
51653,2024-03-23,2024-03-23 19:15,2024-03-24 00:06,ATL,BNA,B737,4.86,Overnight,2,2,10154,10148,False,ATL
51654,2024-04-25,2024-04-25 12:45,2024-04-25 15:14,DFW,HOU,B737,2.49,Overnight,2,2,10342,10341,False,DFW
51655,2024-06-07,2024-06-07 07:30,2024-06-07 10:15,DFW,ELP,A320,2.75,Turn,2,2,10319,10346,False,DFW
51656,2024-02-27,2024-02-27 11:15,2024-02-27 14:14,DFW,OKC,B757,2.99,Multi-day,2,3,10255,10284,False,DFW
51657,2024-04-01,2024-04-01 19:30,2024-04-01 22:09,LAX,LAS,B737,2.66,Red-eye,2,2,10417,10362,False,LAX
51658,2024-03-21,2024-03-21 14:00,2024-03-21 15:57,JFK,PHL,B737,1.95,Turn,2,2,10457,10445,False,JFK
51659,2024-03-20,2024-03-20 21:00,2024-03-21 02:23,ORD,IND,B757,5.4,Multi-day,2,3,10098,10086,False,ORD
51660,2024-03-05,2024-03-05 05:30,2024-03-05 10:47,ORD,CLE,B757,5.29,Turn,2,3,10111,10020,False,ORD
51661,2024-03-18,2024-03-18 12:00,2024-03-18 14:11,ORD,DTW,B737,2.2,Turn,2,2,10036,10042,False,ORD
51662,2024-01-25,2024-01-25 11:45,2024-01-25 14:33,JFK,BDL,B737,2.81,Overnight,2,2,10490,10451,False,JFK
51663,2024-03-04,2024-03-04 19:00,2024-03-04 21:36,ATL,MIA,A320,2.6,Red-eye,2,2,10250,10229,False,ATL
51664,2024-01-16,2024-01-16 17:00,2024-01-16 18:14,ATL,MIA,B737,1.24,Turn,2,2,10219,10210,False,ATL
51665,2024-03-25,2024-03-25 11:45,2024-03-25 15:24,JFK,ALB,B737,3.66,Turn,2,2,10465,10445,False,JFK
51666,2024-01-17,2024-01-17 10:15,2024-01-17 14:42,DFW,ABQ,B787,4.46,Turn,2,4,10255,10338,False,DFW
51667,2024-05-24,2024-05-24 05:00,2024-05-24 08:36,ATL,TPA,B757,3.61,Turn,2,3,10206,10247,False,ATL
51668,2024-06-08,2024-06-08 08:15,2024-06-08 10:06,ORD,DTW,B757,1.86,Overnight,2,3,10068,10069,False,ORD
51669,2024-01-21,2024-01-21 14:00,2024-01-21 16:05,ATL,RDU,B757,2.08,Turn,2,3,10154,10179,False,ATL
51670,2024-01-28,2024-01-28 14:30,2024-01-28 16:07,ATL,CLT,A320,1.62,Overnight,2,2,10212,10164,False,ATL
51671,2024-05-25,2024-05-25 14:15,2024-05-25 16:39,ATL,MCO,B757,2.4,Overnight,2,3,10129,10152,False,ATL
51672,2024-04-12,2024-04-12 09:00,2024-04-12 12:34,ORD,MKE,A320,3.57,Overnight,2,2,10088,10055,False,ORD
51673,2024-03-24,2024-03-24 08:45,2024-03-24 11:08,DFW,AUS,A320,2.39,Turn,2,2,10277,10268,False,DFW
51674,2024-06-16,2024-06-16 13:45,2024-06-16 14:52,JFK,ROC,A321,1.13,Turn,2,3,10465,10454,False,JFK
51675,2024-02-08,2024-02-08 12:45,2024-02-08 14:20,DFW,HOU,B757,1.6,Multi-day,2,3,10302,10316,True,DFW
51676,2024-03-12,2024-03-12 06:45,2024-03-12 08:43,JFK,ROC,B737,1.98,Overnight,2,2,10442,10458,False,JFK
51677,2024-03-12,2024-03-12 20:15,2024-03-13 01:37,ORD,PIT,B737,5.37,Overnight,2,2,10007,10123,False,ORD
51678,2024-04-23,2024-04-23 09:00,2024-04-23 11:33,LAX,SJC,A320,2.55,Multi-day,2,2,10428,10439,False,LAX
51679,2024-02-07,2024-02-07 08:00,2024-02-07 10:22,DFW,LBB,B767,2.38,Turn,2,4,10287,10276,False,DFW
51680,2024-04-28,2024-04-28 08:45,2024-04-28 11:17,JFK,ALB,A320,2.54,Overnight,2,2,10446,10474,False,JFK
51681,2024-01-25,2024-01-25 12:00,2024-01-25 16:02,ATL,BNA,A321,4.05,Multi-day,2,3,10235,10164,False,ATL
51682,2024-01-21,2024-01-21 20:45,2024-01-22 00:22,DFW,HOU,B737,3.63,Overnight,2,2,10291,10323,False,DFW
51683,2024-02-15,2024-02-15 07:00,2024-02-15 09:22,ATL,RDU,A321,2.38,Overnight,2,3,10159,10160,False,ATL
51684,2024-06-21,2024-06-21 14:00,2024-06-21 18:52,DFW,OKC,A320,4.88,Multi-day,2,2,10259,10289,False,DFW
51685,2024-03-24,2024-03-24 21:00,2024-03-25 01:35,ORD,IND,B757,4.58,Turn,2,3,10001,10010,False,ORD
51686,2024-01-05,2024-01-05 07:30,2024-01-05 09:45,DFW,OKC,B757,2.26,Turn,2,3,10283,10315,False,DFW
51687,2024-06-02,2024-06-02 16:15,2024-06-02 19:52,ATL,MIA,B737,3.62,Overnight,2,2,10248,10185,False,ATL
51688,2024-03-29,2024-03-29 06:45,2024-03-29 10:20,DFW,HOU,A321,3.59,Overnight,2,3,10262,10280,False,DFW
51689,2024-06-12,2024-06-12 10:30,2024-06-12 12:48,LAX,PHX,A320,2.31,Overnight,2,2,10356,10386,True,LAX
51690,2024-06-12,2024-06-12 19:15,2024-06-12 22:34,DFW,ELP,B737,3.32,Red-eye,2,2,10319,10274,False,DFW
51691,2024-02-14,2024-02-14 08:45,2024-02-14 13:17,DFW,ABQ,B737,4.54,Turn,2,2,10319,10315,False,DFW
51692,2024-05-11,2024-05-11 21:15,2024-05-11 23:05,ATL,CHS,B737,1.84,Turn,2,2,10242,10157,False,ATL
51693,2024-05-18,2024-05-18 06:15,2024-05-18 10:14,ATL,MIA,B737,4.0,Overnight,2,2,10250,10171,False,ATL
51694,2024-05-25,2024-05-25 14:30,2024-05-25 15:49,ORD,PIT,B767,1.32,Turn,2,4,10116,10037,False,ORD
51695,2024-03-17,2024-03-17 07:15,2024-03-17 09:01,LAX,SJC,A321,1.77,Turn,2,3,10410,10371,False,LAX
51696,2024-01-13,2024-01-13 09:30,2024-01-13 12:02,ORD,MSP,A321,2.54,Overnight,2,3,10124,10021,False,ORD
51697,2024-05-31,2024-05-31 10:45,2024-05-31 16:00,DFW,AUS,B767,5.26,Overnight,2,4,10297,10265,False,DFW
51698,2024-05-28,2024-05-28 05:15,2024-05-28 09:57,ATL,BNA,B737,4.71,Red-eye,2,2,10172,10182,False,ATL
51699,2024-04-27,2024-04-27 10:30,2024-04-27 12:33,DFW,AUS,B737,2.06,Multi-day,2,2,10304,10286,False,DFW
51700,2024-05-26,2024-05-26 09:15,2024-05-26 13:55,DFW,AUS,B757,4.68,Multi-day,2,3,10342,10347,False,DFW
51701,2024-05-21,2024-05-21 19:30,2024-05-21 22:29,JFK,ROC,B737,3.0,Turn,2,2,10477,10474,False,JFK
51702,2024-02-04,2024-02-04 18:30,2024-02-04 22:10,ATL,CHS,B737,3.67,Turn,2,2,10246,10137,False,ATL
51703,2024-06-29,2024-06-29 19:15,2024-06-29 23:18,JFK,SYR,B737,4.05,Multi-day,2,2,10483,10454,False,JFK
51704,2024-04-21,2024-04-21 17:00,2024-04-21 18:39,LAX,BUR,A320,1.66,Red-eye,2,2,10396,10362,False,LAX
51705,2024-05-06,2024-05-06 13:30,2024-05-06 15:45,ATL,MSY,A320,2.26,Turn,2,2,10240,10231,False,ATL
51706,2024-02-29,2024-02-29 12:45,2024-02-29 17:10,LAX,PHX,B737,4.43,Overnight,2,2,10411,10413,False,LAX
51707,2024-05-10,2024-05-10 14:00,2024-05-10 15:22,ATL,MCO,B737,1.37,Turn,2,2,10237,10160,False,ATL
51708,2024-02-22,2024-02-22 16:30,2024-02-22 21:48,LAX,BUR,B737,5.3,Overnight,2,2,10404,10388,False,LAX
51709,2024-02-17,2024-02-17 08:30,2024-02-17 10:40,ORD,MSP,B737,2.18,Multi-day,2,2,10090,10064,False,ORD
51710,2024-06-06,2024-06-06 20:00,2024-06-07 00:38,ORD,IND,A320,4.64,Overnight,2,2,10009,10073,False,ORD
51711,2024-01-26,2024-01-26 07:15,2024-01-26 09:31,DFW,ABQ,B767,2.28,Overnight,2,4,10253,10258,False,DFW
51712,2024-04-20,2024-04-20 15:00,2024-04-20 17:34,ORD,MKE,B757,2.58,Turn,2,3,10108,10032,False,ORD
51713,2024-03-31,2024-03-31 19:15,2024-04-01 00:12,ORD,MSP,A320,4.95,Multi-day,2,2,10009,10092,False,ORD
51714,2024-03-06,2024-03-06 07:00,2024-03-06 08:25,ATL,RDU,B767,1.43,Turn,2,4,10219,10147,False,ATL
51715,2024-02-15,2024-02-15 08:30,2024-02-15 13:31,ATL,CHS,B737,5.02,Multi-day,2,2,10184,10215,False,ATL
51716,2024-06-07,2024-06-07 05:45,2024-06-07 10:07,ORD,STL,A321,4.38,Overnight,2,3,10052,10089,False,ORD
51717,2024-05-21,2024-05-21 05:00,2024-05-21 10:16,ORD,PIT,B737,5.27,Turn,2,2,10059,10044,False,ORD
51718,2024-03-29,2024-03-29 09:45,2024-03-29 14:34,ORD,PIT,B737,4.82,Turn,2,2,10095,10082,False,ORD
51719,2024-06-13,2024-06-13 21:30,2024-06-14 02:03,ORD,CMH,B757,4.55,Turn,2,3,10014,10106,False,ORD
51720,2024-06-03,2024-06-03 10:15,2024-06-03 15:25,ORD,MSP,A320,5.17,Turn,2,2,10048,10040,False,ORD
51721,2024-06-19,2024-06-19 14:30,2024-06-19 15:47,ATL,MSY,A320,1.29,Turn,2,2,10136,10229,False,ATL
51722,2024-02-17,2024-02-17 11:00,2024-02-17 16:12,LAX,SFO,A320,5.22,Turn,2,2,10404,10381,False,LAX
51723,2024-04-03,2024-04-03 12:15,2024-04-03 15:15,LAX,SAN,A321,3.0,Turn,2,3,10383,10409,False,LAX
51724,2024-04-22,2024-04-22 10:45,2024-04-22 14:29,ATL,CHS,B757,3.75,Turn,2,3,10233,10193,False,ATL
51725,2024-02-01,2024-02-01 11:00,2024-02-01 13:11,ATL,MSY,A320,2.2,Multi-day,2,2,10128,10153,False,ATL
51726,2024-06-24,2024-06-24 08:30,2024-06-24 10:24,JFK,DCA,B757,1.92,Overnight,2,3,10467,10464,False,JFK
51727,2024-04-04,2024-04-04 20:45,2024-04-05 00:13,ORD,CLE,B737,3.47,Turn,2,2,10024,10044,False,ORD
51728,2024-02-12,2024-02-12 11:00,2024-02-12 15:25,JFK,DCA,B757,4.43,Overnight,2,3,10496,10452,False,JFK
51729,2024-03-10,2024-03-10 20:15,2024-03-10 22:19,ATL,CHS,B737,2.08,Turn,2,2,10233,10225,False,ATL
51730,2024-03-03,2024-03-03 22:00,2024-03-03 23:07,ORD,MKE,B737,1.12,Red-eye,2,2,10029,10080,False,ORD
51731,2024-04-07,2024-04-07 20:15,2024-04-07 22:10,ORD,STL,A320,1.92,Overnight,2,2,10007,10020,False,ORD
51732,2024-03-20,2024-03-20 14:00,2024-03-20 16:26,ORD,PIT,B737,2.44,Overnight,2,2,10095,10104,False,ORD
51733,2024-05-10,2024-05-10 10:15,2024-05-10 13:15,ORD,DTW,B737,3.01,Turn,2,2,10088,10085,False,ORD
51734,2024-02-06,2024-02-06 15:30,2024-02-06 20:44,JFK,BOS,B767,5.24,Overnight,2,4,10496,10441,False,JFK
51735,2024-02-03,2024-02-03 05:15,2024-02-03 09:15,ORD,DTW,B757,4.0,Turn,2,3,10108,10115,False,ORD
51736,2024-06-25,2024-06-25 09:15,2024-06-25 13:22,LAX,PHX,A320,4.12,Turn,2,2,10357,10397,False,LAX
51737,2024-05-23,2024-05-23 16:00,2024-05-23 19:00,ATL,CLT,B757,3.0,Turn,2,3,10249,10245,False,ATL
51738,2024-01-15,2024-01-15 07:15,2024-01-15 12:39,ORD,IND,B737,5.4,Overnight,2,2,10076,10066,False,ORD
51739,2024-02-06,2024-02-06 08:15,2024-02-06 09:51,LAX,ONT,A321,1.6,Red-eye,2,3,10404,10371,False,LAX
51740,2024-03-02,2024-03-02 13:30,2024-03-02 15:01,DFW,HOU,A320,1.52,Multi-day,2,2,10304,10265,False,DFW
51741,2024-06-11,2024-06-11 06:45,2024-06-11 08:17,ATL,MSY,A320,1.55,Overnight,2,2,10223,10164,True,ATL
51742,2024-04-18,2024-04-18 06:45,2024-04-18 08:37,LAX,PHX,A320,1.88,Overnight,2,2,10370,10402,False,LAX
51743,2024-01-27,2024-01-27 18:15,2024-01-27 20:19,ATL,MCO,B757,2.08,Turn,2,3,10143,10175,False,ATL
51744,2024-05-24,2024-05-24 20:00,2024-05-24 21:39,ORD,DTW,B767,1.66,Multi-day,2,4,10009,10122,False,ORD
51745,2024-04-06,2024-04-06 10:15,2024-04-06 11:49,LAX,BUR,B787,1.58,Overnight,2,4,10372,10379,False,LAX
51746,2024-05-12,2024-05-12 21:15,2024-05-12 23:43,ATL,CHS,B757,2.47,Turn,2,3,10219,10179,False,ATL
51747,2024-02-15,2024-02-15 05:00,2024-02-15 06:21,ATL,MIA,B787,1.36,Turn,2,4,10130,10211,True,ATL
51748,2024-04-26,2024-04-26 07:00,2024-04-26 10:39,JFK,DCA,A320,3.66,Turn,2,2,10465,10493,False,JFK
51749,2024-02-15,2024-02-15 13:00,2024-02-15 16:26,ORD,STL,B737,3.43,Turn,2,2,10076,10057,False,ORD
51750,2024-03-26,2024-03-26 15:00,2024-03-26 17:47,ATL,MIA,B767,2.79,Turn,2,4,10212,10229,False,ATL
51751,2024-06-06,2024-06-06 09:00,2024-06-06 13:10,ATL,CHS,A321,4.18,Turn,2,3,10180,10193,False,ATL
51752,2024-04-14,2024-04-14 07:15,2024-04-14 08:15,ATL,TPA,B757,1.0,Overnight,2,3,10232,10144,False,ATL
51753,2024-03-17,2024-03-17 07:15,2024-03-17 10:57,DFW,SAT,A321,3.7,Red-eye,2,3,10342,10345,True,DFW
51754,2024-01-25,2024-01-25 17:45,2024-01-25 22:57,ORD,IND,A320,5.2,Multi-day,2,2,10007,10114,False,ORD
51755,2024-02-27,2024-02-27 05:00,2024-02-27 07:59,LAX,BUR,B737,2.98,Multi-day,2,2,10410,10360,False,LAX
51756,2024-04-30,2024-04-30 18:30,2024-04-30 22:34,JFK,ALB,A321,4.08,Turn,2,3,10442,10482,True,JFK
51757,2024-06-16,2024-06-16 17:15,2024-06-16 20:32,DFW,AUS,A321,3.29,Overnight,2,3,10281,10266,False,DFW
51758,2024-03-28,2024-03-28 17:00,2024-03-28 18:17,DFW,LBB,B737,1.29,Turn,2,2,10320,10350,True,DFW
51759,2024-03-02,2024-03-02 10:30,2024-03-02 12:08,ORD,CLE,B757,1.63,Multi-day,2,3,10099,10058,False,ORD
51760,2024-06-15,2024-06-15 19:45,2024-06-15 20:47,ATL,BNA,A321,1.04,Overnight,2,3,10242,10126,False,ATL
51761,2024-04-20,2024-04-20 22:45,2024-04-21 00:48,ATL,MIA,B787,2.06,Turn,2,4,10246,10155,False,ATL
51762,2024-06-08,2024-06-08 12:00,2024-06-08 16:56,JFK,DCA,A320,4.94,Overnight,2,2,10492,10441,False,JFK
51763,2024-05-09,2024-05-09 18:45,2024-05-09 20:54,ATL,RDU,B757,2.15,Turn,2,3,10248,10157,True,ATL
51764,2024-06-14,2024-06-14 12:00,2024-06-14 17:06,LAX,BUR,B757,5.1,Turn,2,3,10438,10393,False,LAX
51765,2024-06-09,2024-06-09 06:45,2024-06-09 12:00,DFW,ELP,B757,5.25,Red-eye,2,3,10301,10324,True,DFW
51766,2024-02-05,2024-02-05 19:30,2024-02-05 23:43,JFK,ROC,B757,4.23,Multi-day,2,3,10457,10497,False,JFK
51767,2024-04-19,2024-04-19 08:30,2024-04-19 12:20,ORD,CMH,B737,3.84,Overnight,2,2,10024,10064,False,ORD
51768,2024-04-29,2024-04-29 17:30,2024-04-29 19:01,DFW,AUS,B737,1.53,Turn,2,2,10343,10331,False,DFW
51769,2024-06-09,2024-06-09 06:45,2024-06-09 11:12,ORD,MKE,A321,4.46,Turn,2,3,10003,10021,False,ORD
51770,2024-01-28,2024-01-28 22:45,2024-01-29 02:13,DFW,OKC,B787,3.47,Turn,2,4,10292,10266,False,DFW
51771,2024-06-13,2024-06-13 09:45,2024-06-13 15:05,LAX,SMF,B737,5.34,Turn,2,2,10389,10439,False,LAX
51772,2024-04-26,2024-04-26 10:15,2024-04-26 12:43,ORD,STL,A320,2.47,Overnight,2,2,10087,10089,False,ORD
51773,2024-06-23,2024-06-23 11:45,2024-06-23 15:00,DFW,ELP,B737,3.25,Turn,2,2,10306,10284,False,DFW
51774,2024-05-12,2024-05-12 12:00,2024-05-12 16:20,LAX,PHX,B737,4.34,Turn,2,2,10357,10435,False,LAX
51775,2024-01-04,2024-01-04 06:15,2024-01-04 07:15,LAX,SAN,B787,1.01,Overnight,2,4,10436,10373,False,LAX
51776,2024-01-14,2024-01-14 18:00,2024-01-14 19:50,ATL,RDU,A320,1.84,Turn,2,2,10212,10186,False,ATL
51777,2024-05-08,2024-05-08 11:15,2024-05-08 13:41,ATL,CLT,B737,2.44,Multi-day,2,2,10205,10152,False,ATL
51778,2024-06-27,2024-06-27 12:00,2024-06-27 15:24,ORD,MSP,A321,3.41,Overnight,2,3,10095,10044,False,ORD
51779,2024-03-02,2024-03-02 08:30,2024-03-02 12:02,ORD,STL,B757,3.55,Overnight,2,3,10074,10113,False,ORD
51780,2024-05-14,2024-05-14 09:15,2024-05-14 13:57,LAX,SAN,A320,4.71,Overnight,2,2,10353,10401,False,LAX
51781,2024-04-05,2024-04-05 10:00,2024-04-05 11:20,ATL,MIA,A320,1.34,Multi-day,2,2,10206,10244,True,ATL
51782,2024-06-13,2024-06-13 22:45,2024-06-14 00:01,ATL,BNA,A320,1.28,Overnight,2,2,10240,10165,False,ATL
51783,2024-03-25,2024-03-25 11:15,2024-03-25 12:17,JFK,ALB,B737,1.05,Turn,2,2,10448,10499,False,JFK
51784,2024-01-04,2024-01-04 18:00,2024-01-04 21:58,DFW,ELP,B757,3.97,Overnight,2,3,10255,10326,False,DFW
51785,2024-03-26,2024-03-26 22:30,2024-03-27 02:41,LAX,LAS,B757,4.2,Overnight,2,3,10406,10430,False,LAX
51786,2024-02-03,2024-02-03 17:15,2024-02-03 19:43,ORD,MKE,B767,2.47,Red-eye,2,4,10067,10027,False,ORD
51787,2024-01-07,2024-01-07 14:45,2024-01-07 19:11,DFW,TUL,B737,4.45,Overnight,2,2,10343,10273,False,DFW
51788,2024-06-28,2024-06-28 09:00,2024-06-28 11:05,DFW,LBB,B767,2.09,Overnight,2,4,10287,10257,False,DFW
51789,2024-05-02,2024-05-02 10:45,2024-05-02 13:14,DFW,HOU,B737,2.49,Multi-day,2,2,10301,10312,False,DFW
51790,2024-05-14,2024-05-14 06:15,2024-05-14 11:01,JFK,BOS,A321,4.78,Turn,2,3,10484,10452,False,JFK
51791,2024-03-19,2024-03-19 16:30,2024-03-19 20:37,LAX,SFO,B737,4.13,Overnight,2,2,10356,10362,False,LAX
51792,2024-04-13,2024-04-13 06:15,2024-04-13 08:31,LAX,SMF,A320,2.27,Overnight,2,2,10353,10401,True,LAX
51793,2024-04-16,2024-04-16 21:15,2024-04-16 22:56,ORD,MKE,A321,1.69,Overnight,2,3,10029,10006,False,ORD
51794,2024-05-02,2024-05-02 20:45,2024-05-02 23:55,ATL,BNA,B737,3.17,Multi-day,2,2,10242,10155,False,ATL
51795,2024-03-30,2024-03-30 21:15,2024-03-31 00:17,ATL,MSY,B787,3.05,Turn,2,4,10195,10179,True,ATL
51796,2024-06-13,2024-06-13 16:15,2024-06-13 19:20,DFW,SAT,A321,3.1,Red-eye,2,3,10282,10265,False,DFW
51797,2024-03-22,2024-03-22 19:00,2024-03-22 21:11,ATL,CHS,B737,2.19,Multi-day,2,2,10212,10126,False,ATL
51798,2024-01-21,2024-01-21 11:30,2024-01-21 15:26,ORD,IND,B757,3.94,Overnight,2,3,10003,10075,False,ORD
51799,2024-04-25,2024-04-25 08:45,2024-04-25 13:45,JFK,SYR,B737,5.0,Turn,2,2,10470,10488,False,JFK
51800,2024-05-06,2024-05-06 11:15,2024-05-06 15:47,JFK,BDL,B767,4.55,Overnight,2,4,10477,10452,False,JFK
51801,2024-05-03,2024-05-03 17:30,2024-05-03 22:11,ORD,IND,A320,4.69,Turn,2,2,10033,10125,False,ORD
51802,2024-03-28,2024-03-28 16:45,2024-03-28 19:33,ATL,MIA,A320,2.81,Overnight,2,2,10172,10218,False,ATL
51803,2024-02-14,2024-02-14 14:30,2024-02-14 18:49,LAX,LAS,B767,4.32,Overnight,2,4,10429,10434,False,LAX
51804,2024-04-23,2024-04-23 07:45,2024-04-23 09:01,DFW,LBB,A320,1.27,Red-eye,2,2,10282,10344,False,DFW
51805,2024-05-08,2024-05-08 07:15,2024-05-08 09:22,ATL,MSY,B737,2.13,Turn,2,2,10249,10208,False,ATL
51806,2024-01-19,2024-01-19 18:00,2024-01-19 19:18,ORD,MKE,A320,1.3,Overnight,2,2,10111,10072,False,ORD
51807,2024-03-19,2024-03-19 06:45,2024-03-19 11:03,LAX,LAS,A320,4.31,Overnight,2,2,10407,10402,False,LAX
51808,2024-02-14,2024-02-14 20:00,2024-02-15 00:54,LAX,SMF,B767,4.9,Turn,2,4,10407,10414,True,LAX
51809,2024-02-17,2024-02-17 20:30,2024-02-17 22:53,DFW,HOU,A320,2.39,Multi-day,2,2,10262,10314,False,DFW
51810,2024-05-30,2024-05-30 12:45,2024-05-30 16:29,ORD,IND,B737,3.74,Turn,2,2,10111,10073,False,ORD
51811,2024-01-28,2024-01-28 08:00,2024-01-28 12:08,ORD,CMH,B737,4.14,Overnight,2,2,10009,10078,False,ORD
51812,2024-01-01,2024-01-01 13:00,2024-01-01 17:46,ORD,CLE,B757,4.77,Multi-day,2,3,10024,10080,False,ORD
51813,2024-02-20,2024-02-20 16:15,2024-02-20 17:54,ATL,TPA,B757,1.66,Overnight,2,3,10205,10189,False,ATL
51814,2024-04-04,2024-04-04 10:00,2024-04-04 11:33,LAX,SJC,B737,1.55,Turn,2,2,10372,10435,False,LAX
51815,2024-05-03,2024-05-03 07:45,2024-05-03 11:01,ORD,MSP,B767,3.27,Turn,2,4,10043,10066,False,ORD
51816,2024-04-26,2024-04-26 09:30,2024-04-26 13:14,ATL,MSY,B737,3.74,Turn,2,2,10242,10160,False,ATL
51817,2024-03-21,2024-03-21 06:15,2024-03-21 09:54,ORD,PIT,A321,3.65,Overnight,2,3,10112,10109,False,ORD
51818,2024-04-14,2024-04-14 19:00,2024-04-14 23:27,ORD,PIT,B737,4.45,Multi-day,2,2,10087,10056,False,ORD
51819,2024-01-10,2024-01-10 11:00,2024-01-10 15:39,LAX,ONT,A320,4.65,Multi-day,2,2,10419,10381,False,LAX
51820,2024-06-22,2024-06-22 13:45,2024-06-22 15:54,DFW,OKC,B767,2.16,Overnight,2,4,10283,10274,False,DFW
51821,2024-03-08,2024-03-08 06:15,2024-03-08 11:38,DFW,ELP,B737,5.39,Red-eye,2,2,10304,10276,False,DFW
51822,2024-03-05,2024-03-05 21:15,2024-03-05 23:03,ORD,MKE,B757,1.81,Overnight,2,3,10036,10120,False,ORD
51823,2024-04-26,2024-04-26 13:45,2024-04-26 19:09,JFK,BWI,B737,5.41,Multi-day,2,2,10487,10449,False,JFK
51824,2024-01-27,2024-01-27 18:00,2024-01-27 22:08,ORD,MSP,A321,4.15,Multi-day,2,3,10076,10069,False,ORD
51825,2024-05-14,2024-05-14 06:30,2024-05-14 11:41,ATL,MIA,A321,5.19,Overnight,2,3,10235,10164,False,ATL
51826,2024-06-05,2024-06-05 06:00,2024-06-05 10:26,ORD,CLE,B787,4.44,Overnight,2,4,10036,10069,False,ORD
51827,2024-01-27,2024-01-27 05:45,2024-01-27 09:30,ATL,CHS,B787,3.76,Turn,2,4,10238,10186,False,ATL
51828,2024-03-27,2024-03-27 08:30,2024-03-27 11:13,ATL,CHS,B737,2.72,Turn,2,2,10204,10151,False,ATL
51829,2024-02-16,2024-02-16 08:00,2024-02-16 10:36,DFW,SAT,A321,2.62,Turn,2,3,10277,10332,False,DFW
51830,2024-05-03,2024-05-03 15:45,2024-05-03 20:34,JFK,BOS,B757,4.83,Turn,2,3,10465,10474,False,JFK
51831,2024-04-16,2024-04-16 05:00,2024-04-16 06:01,ATL,BNA,B737,1.03,Turn,2,2,10205,10132,False,ATL
51832,2024-01-06,2024-01-06 07:00,2024-01-06 09:54,LAX,BUR,B737,2.91,Multi-day,2,2,10391,10354,False,LAX
51833,2024-06-06,2024-06-06 18:45,2024-06-06 20:11,DFW,LBB,B757,1.44,Turn,2,3,10259,10257,False,DFW
51834,2024-05-01,2024-05-01 16:45,2024-05-01 21:24,ATL,TPA,B737,4.66,Overnight,2,2,10233,10225,False,ATL
51835,2024-01-17,2024-01-17 16:00,2024-01-17 21:18,JFK,SYR,B737,5.3,Turn,2,2,10470,10451,False,JFK
51836,2024-02-01,2024-02-01 10:45,2024-02-01 15:35,ORD,CMH,A320,4.84,Turn,2,2,10124,10010,False,ORD
51837,2024-01-06,2024-01-06 18:45,2024-01-06 21:47,LAX,PHX,A320,3.04,Turn,2,2,10391,10440,False,LAX
51838,2024-01-12,2024-01-12 17:15,2024-01-12 22:00,LAX,SAN,A320,4.75,Multi-day,2,2,10428,10378,True,LAX
51839,2024-02-27,2024-02-27 07:00,2024-02-27 10:49,ORD,CLE,B737,3.83,Overnight,2,2,10033,10083,False,ORD
51840,2024-06-22,2024-06-22 18:30,2024-06-22 22:36,ORD,CMH,A320,4.1,Turn,2,2,10084,10115,False,ORD
51841,2024-05-31,2024-05-31 05:30,2024-05-31 09:12,ATL,TPA,A321,3.71,Multi-day,2,3,10192,10131,False,ATL
51842,2024-01-26,2024-01-26 11:15,2024-01-26 14:32,ORD,IND,A320,3.29,Overnight,2,2,10029,10093,False,ORD
51843,2024-02-02,2024-02-02 07:00,2024-02-02 09:32,ORD,PIT,A320,2.53,Turn,2,2,10002,10042,False,ORD
51844,2024-04-15,2024-04-15 09:45,2024-04-15 14:31,ATL,TPA,B787,4.77,Turn,2,4,10249,10145,False,ATL
51845,2024-04-13,2024-04-13 11:00,2024-04-13 12:53,ORD,MSP,B767,1.89,Turn,2,4,10008,10091,False,ORD
51846,2024-06-14,2024-06-14 18:00,2024-06-14 22:55,ORD,MKE,A320,4.92,Multi-day,2,2,10015,10037,False,ORD
51847,2024-01-06,2024-01-06 18:45,2024-01-06 22:54,DFW,ABQ,B767,4.15,Red-eye,2,4,10302,10266,False,DFW
51848,2024-05-24,2024-05-24 10:30,2024-05-24 14:40,ORD,DTW,B767,4.17,Turn,2,4,10009,10070,False,ORD
51849,2024-05-12,2024-05-12 12:15,2024-05-12 16:51,JFK,ALB,A321,4.61,Turn,2,3,10490,10459,False,JFK
51850,2024-05-23,2024-05-23 07:45,2024-05-23 10:33,JFK,SYR,A321,2.81,Multi-day,2,3,10446,10452,False,JFK
